f1_macro,accuracy,balanced_accuracy,precision_macro,recall_macro,mcc,kappa,log_loss,feature_set,model,seed,outer_fold,n_train,n_test,fit_search_seconds,refit_seconds,predict_seconds,predict_proba_seconds
0.9824986518864398,0.9825,0.9825,0.982935855263158,0.9825,0.9768152352819636,0.9766666666666668,0.0923658923078561,FULL_11,QDA,2026,3,3200,800,0.0660481452941894,0.0067334175109863,0.0025422573089599,0.0021159648895263
0.9686776032266112,0.96875,0.96875,0.9696080679677608,0.96875,0.9586729234734704,0.9583333333333334,0.0904926119416889,FULL_11,QDA,2026,4,3200,800,0.0656573772430419,0.0061187744140625,0.002103567123413,0.0019402503967285
0.9612494048045984,0.96125,0.96125,0.9618339644925704,0.96125,0.9485349184241904,0.9483333333333334,0.1356195739124131,FULL_11,QDA,2026,5,3200,800,0.0647034645080566,0.006143569946289,0.0021393299102783,0.0020289421081542
0.978675761815738,0.97875,0.97875,0.97988150306814,0.97875,0.9720940769832228,0.9716666666666668,0.0629793776533511,FULL_11,QDA,2027,1,3200,800,0.0666658878326416,0.0056004524230957,0.0020647048950195,0.0027682781219482
0.9637993760734236,0.96375,0.96375,0.96461052528083,0.96375,0.951930467286086,0.9516666666666668,0.093909886554852,FULL_11,QDA,2027,2,3200,800,0.0686762332916259,0.0057024955749511,0.0031101703643798,0.0029711723327636
0.9750559076476912,0.975,0.975,0.9751361386138614,0.975,0.966674722322918,0.9666666666666668,0.1673560358466194,FULL_11,QDA,2027,3,3200,800,0.0686430931091308,0.0058891773223876,0.0021073818206787,0.0023055076599121
0.9650329171992366,0.965,0.965,0.9655505952380952,0.965,0.9535002104731938,0.9533333333333334,0.1051301068836255,FULL_11,QDA,2027,4,3200,800,0.0719978809356689,0.0058538913726806,0.0020828247070312,0.001981496810913
0.9725202360592788,0.9725,0.9725,0.972758619007082,0.9725,0.9634075988648402,0.9633333333333334,0.1519642502986815,FULL_11,QDA,2027,5,3200,800,0.0689446926116943,0.0089168548583984,0.0034644603729248,0.0031688213348388
0.965176610792546,0.965,0.965,0.9658106435643564,0.965,0.9534823265878702,0.9533333333333334,0.3178895470184639,FULL_11,QDA,2028,1,3200,800,0.0778498649597168,0.0061917304992675,0.0029616355895996,0.002753734588623
0.9750829645378128,0.975,0.975,0.9752438663907774,0.975,0.9666928482858552,0.9666666666666668,0.0954350466225263,FULL_11,QDA,2028,2,3200,800,0.0659136772155761,0.0054762363433837,0.0020337104797363,0.0019118785858154
0.9749591553279604,0.975,0.975,0.9755770934994252,0.975,0.9668902859042466,0.9666666666666668,0.0950782250350164,FULL_11,QDA,2028,3,3200,800,0.0661172866821289,0.0057680606842041,0.0020804405212402,0.0023484230041503
0.9712906422433404,0.97125,0.97125,0.971553325901152,0.97125,0.9617428076529726,0.9616666666666668,0.0954943210966991,FULL_11,QDA,2028,4,3200,800,0.0809862613677978,0.0063841342926025,0.0021398067474365,0.0019891262054443
